article_id,section,title,url,image_url,scraped_at
Okezone Celebrity,okz_3240124,Celebrity,Target Pasar Global Jadi Alasan V+Short Diluncurkan di Hong Kong,https://celebrity.okezone.com/read/2026/09/04/33/3240124/target-pasar-global-jadi-alasan-v-short-diluncurkan-di-hong-kong,https://img.okezone.com/okz/400/content/2026/09/04/33/3240124/target_pasar_global_jadi_alasan_vshort_diluncurkan_di_hong_kong-TYhO_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240116,Celebrity,"Clarissa Tanoesoedibjo Ungkap V+Short Raih 10 Juta Pengguna, 93 Persen dari Pasar Internasional",https://celebrity.okezone.com/read/2026/09/04/33/3240116/clarissa-tanoesoedibjo-ungkap-v-short-raih-10-juta-pengguna-93-persen-dari-pasar-internasional,https://img.okezone.com/okz/400/content/2026/09/04/33/3240116/clarissa_tanoesoedibjo_ungkap_vshort_sudah_raih_10_juta_pengguna-p6gq_large.jpeg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240109,Celebrity,Indra Bekti Tunda Rencana Pindah ke Australia,https://celebrity.okezone.com/read/2026/09/04/33/3240109/indra-bekti-tunda-rencana-pindah-ke-australia,https://img.okezone.com/okz/400/content/2026/09/04/33/3240109/indra_bekti-orRI_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240105,Celebrity,Lisa BLACKPINK Adopsi Budaya Thailand dalam MV <i>SaWaDika</i>,https://celebrity.okezone.com/read/2026/09/04/33/3240105/lisa-blackpink-adopsi-budaya-thailand-dalam-mv-sawadika,https://img.okezone.com/okz/400/content/2026/09/04/33/3240105/lisa_blackpink_sawadika-mzBh_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240103,Celebrity,"Pilih Jalur Independen, Ruth Sahanaya Syok saat Tahu Biaya Produksi Sebuah Album",https://celebrity.okezone.com/read/2026/09/04/33/3240103/pilih-jalur-independen-ruth-sahanaya-syok-saat-tahu-biaya-produksi-sebuah-album,https://img.okezone.com/okz/400/content/2026/09/04/33/3240103/ruth_sahanaya-TX8N_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240078,Celebrity,"Luna Maya Bantah sedang Hamil: Belom, Sabar Ya..",https://celebrity.okezone.com/read/2026/09/04/33/3240078/luna-maya-bantah-sedang-hamil-belom-sabar-ya,https://img.okezone.com/okz/400/content/2026/09/04/33/3240078/luna_maya-aF7n_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240067,Celebrity,"Minta Ayu Ting Ting Selalu Ada untuk Keluarga, Umi Kalsum Auto Dicap Egois oleh Netizen",https://celebrity.okezone.com/read/2026/09/04/33/3240067/minta-ayu-ting-ting-selalu-ada-untuk-keluarga-umi-kalsum-auto-dicap-egois-oleh-netizen,https://img.okezone.com/okz/400/content/2026/09/04/33/3240067/ayu_ting_ting_dan_umi_kalsum-tPSd_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240054,Celebrity,Syahrini Ungkap Perubahan setelah Punya Anak: Jadi <i>Morning Person</i> hingga Rajin Masak,https://celebrity.okezone.com/read/2026/09/04/33/3240054/syahrini-ungkap-perubahan-setelah-punya-anak-jadi-morning-person-hingga-rajin-masak,https://img.okezone.com/okz/400/content/2026/09/04/33/3240054/syahrini-QkM3_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240047,Celebrity,Sung Joon dan Kim Si Ah Digaet Bintangi Drama Solo Leveling,https://celebrity.okezone.com/read/2026/09/04/206/3240047/sung-joon-dan-kim-si-ah-digaet-bintangi-drama-solo-leveling,https://img.okezone.com/okz/400/content/2026/09/04/206/3240047/solo_leveling-OS2R_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3240040,Celebrity,Alasan Audi Marissa Tak Tuntut Nafkah Anak pada Anthony Xie,https://celebrity.okezone.com/read/2026/09/04/33/3240040/alasan-audi-marissa-tak-tuntut-nafkah-anak-pada-anthony-xie,https://img.okezone.com/okz/400/content/2026/09/04/33/3240040/audi_marissa_dan_anthony_xie-gL2o_large.jpg,2026-09-05 13:00:02
Okezone Celebrity,okz_3239840,Celebrity,"Selebgram Leona Kanza Bongkar Aksi Cabul Dokter Obgyn, Klinik Jatuhkan Sanksi Profesi",https://celebrity.okezone.com/read/2026/09/03/33/3239840/selebgram-leona-kanza-bongkar-aksi-cabul-dokter-obgyn-klinik-jatuhkan-sanksi-profesi,,2026-09-05 13:00:02
